,logFC,AveExpr,t,P.Value,adj.P.Val,B
MT1G,0.297923104892884,7.07403320272493,29.873782702739,3.03447168311436e-192,3.63349887092915e-190,428.817406020307
LY6E,-0.297342433813927,7.90314177534996,-20.6569474192812,6.48570150796278e-94,2.67111757646416e-92,202.883897512117
SDCBP,-0.296401122463185,7.56783045331985,-22.5358072241513,3.28688167716951e-111,1.78596444744353e-109,242.601321882083
ENO1,0.295746041660731,9.08443987648118,20.2534351501937,2.1803587936361e-90,8.59646339003111e-89,194.787266725007
HSP90B1,-0.294267579717005,8.3329730954074,-18.1376453475325,5.45900583780567e-73,1.64176426731402e-71,154.854861121587
MALAT1,-0.289048788205961,14.7446818517614,-25.6164540648701,1.18933293846301e-142,9.73446427860988e-141,314.834641989019
SFN,0.285738384709256,10.8386660846296,22.3142691256896,4.27232938459683e-109,2.283048082711e-107,237.746160144118
CENPF,-0.285215929204184,7.02739046711899,-35.0887427355159,1.4949282559159e-262,3.02068940711007e-260,590.463542920712
HSPA2,-0.284078167355209,8.20657058079159,-17.998721421987,6.50028332955155e-72,1.94587185226298e-70,152.386495847755
MEF2A,-0.283298772355403,7.4440498196188,-22.6394548965485,3.31874123816429e-112,1.8659983344322e-110,244.888564355965
ATP5G1,0.282364009339179,8.03998925758352,19.451689033948,1.40406029156432e-83,5.01583085373199e-82,179.157124705809
ARL6IP1,-0.280097411467752,7.62372386483999,-19.9082732244465,2.00533225278782e-87,7.58273587516144e-86,187.983625067844
UBB,-0.279568029039474,10.1823200165897,-21.9174294149905,2.33082816807893e-105,1.14175264657563e-103,229.163845236977
SEPW1,-0.279484154290936,8.35110237324075,-18.7842162408927,4.11328364527436e-78,1.33650713820824e-76,166.610201463901
GPX1,-0.278962500666361,7.82719318252317,-19.8841991267776,3.21417550324162e-87,1.201321318148e-85,187.513297949548
FTL,-0.278503810633769,10.3366229473548,-21.4539714913038,4.47395993583506e-101,2.05167552802195e-99,219.327567025637
KLF4,-0.27822704747888,9.21093776710377,-17.7273768974666,7.82733282462718e-70,2.22958299753477e-68,147.612946125938
TGIF1,-0.277125537878467,7.77404107301603,-18.8816388624965,6.72540234415285e-79,2.2300744388355e-77,168.415091307797
DKK3,-0.277012781546232,7.24443516471879,-26.4576489126637,6.79377789429327e-152,6.27550969492861e-150,336.075119370879
HMGB2,-0.276946311325247,8.18920523421886,-17.5618685708644,1.41004729672064e-68,3.91303254102818e-67,144.732524223772
TUBB4B,-0.276578298576241,8.87301254601918,-17.6598489023007,2.55217820458443e-69,7.17494968297519e-68,146.435401642208
MYL12A,-0.274082580584037,8.50669648305657,-19.002423030906,7.03424641110276e-80,2.36892902573909e-78,170.665337597044
CSTB,0.273809090005135,8.08996440660738,17.901252177714,3.65795789387574e-71,1.07024234125794e-69,150.665061346157
ARL4A,-0.273486570799365,8.27997491492283,-16.597879528557,1.70888008445223e-61,4.13843394234761e-60,128.486253130224
TUBA1A,-0.272707040507481,8.08408890348519,-16.3528746851443,9.36419133105585e-60,2.21790700170722e-58,124.499336511987
SERPINH1,-0.267741827057953,7.32263601711958,-23.0555874736123,3.01442918949541e-116,1.77193628538885e-114,254.172363941258
GATM,0.265001611061408,7.33979474563774,23.3158952040199,8.22974786314359e-119,4.97322894234453e-117,260.061686487238
COX5B,0.264277528569924,8.81002339465394,19.1046698881284,1.02919157685204e-80,3.5025014399607e-79,172.58108198142
TIMM13,0.263648315586221,8.06024459816691,18.2081099444233,1.53038898811463e-73,4.66768641374962e-72,156.122061556803
HEBP2,0.263261111881292,7.71202584563092,19.0867384996008,1.44276601120943e-80,4.88425394161266e-79,172.244391846548
NME1,0.263183797283373,7.7692200046411,18.8037438229387,2.86326094104234e-78,9.35042689130293e-77,166.971252513252
TIMP3,-0.263064101520691,7.29528939935456,-21.9639134340838,8.59700147818111e-106,4.27601627368608e-104,230.158664317466
ERRFI1,-0.262839623644285,8.35939191499898,-15.0275560957412,8.67571184029351e-51,1.74757485231582e-49,103.946245437284
PTRF,-0.262340720061427,8.22689699026512,-17.5371713333002,2.16058701328767e-68,5.94483218209278e-67,144.307346597845
NFIB,-0.259528114038119,7.70519464945526,-18.4889270540971,9.41985891905487e-76,2.94245448167192e-74,161.194829842767
PTMS,-0.25890291151621,7.78769207465215,-17.627730087315,4.47084977152059e-69,1.25145084946546e-67,145.876851219254
ZNF750,0.258273436086438,7.18211678206886,27.0069703025897,4.41849457074342e-158,4.2641769991682e-156,350.293274617575
LAMB4,-0.257269095008042,7.27070998819687,-23.6348267844214,5.45720440711031e-122,3.49369145508666e-120,267.363122927508
DEFB1,0.257010561876972,7.65471973643169,19.8309022602748,9.1160628929964e-87,3.38761279690314e-85,186.474009629778
NPC2,-0.256327675707383,8.38232979724873,-17.7012886526574,1.23634981511736e-69,3.50624469497755e-68,147.157504796446
ATP5G3,0.256167811550731,8.75012992823955,17.9774959408251,9.46063063370152e-72,2.8190063445859e-70,152.012531839688
RPL28,0.255025613140328,11.5686230784112,34.2752165340544,6.4100141843708e-251,1.15130976989282e-248,563.716379756428
WNT3,-0.252763577162024,7.36105931472716,-22.1723064391204,9.43618240133416e-108,4.92051253282473e-106,234.659057332453
MYC,0.252742243971382,9.08518178305523,13.1356578067254,2.89461608423653e-39,4.46696601448052e-38,77.5588732672633
SYT8,-0.25022461898246,7.78131220890426,-15.4857059802522,8.35027972999723e-54,1.77608252415007e-52,110.859105858927
DNAJA1,-0.249772901646219,9.17692534305107,-15.250158818362,3.03340568227286e-52,6.22666702907184e-51,107.283413334383
CKB,-0.24924722103355,7.34703900350575,-20.1456334094887,1.85948184009384e-89,7.28691489578593e-88,192.650230168134
LAMB3,-0.248284797796513,7.25239568104505,-23.279983495001,1.86514001999548e-118,1.1166662378973e-116,259.245458745509
LAD1,0.246708217901087,7.96182317262757,17.2303981627102,4.23608135287832e-66,1.12256155851275e-64,139.049009695704
NEDD9,-0.244745332118593,7.1358744671923,-25.2825368644087,4.64160427462432e-139,3.48983874880475e-137,306.582389763652
GUK1,-0.241315653524606,8.80682532522827,-17.0541927230225,8.43311940352702e-65,2.17245219375322e-63,136.069556297011
HSPA5,-0.240867245160337,8.64256440039103,-13.5534379451587,1.11296949187294e-41,1.87407831626313e-40,83.0862268144936
GAMT,-0.24007636849068,7.30147107183904,-21.4644669378561,3.58643042778097e-101,1.668335190362e-99,219.548088320592
HSP90AA1,-0.239955181808167,10.6246634124564,-15.2549645337697,2.82804563450588e-52,5.82361244353981e-51,107.353212736142
IFI16,-0.23908943748965,7.90523672165008,-16.731689811663,1.86243570761816e-62,4.59637758986985e-61,130.693656880024
TXNDC17,-0.238513487079596,7.93018131245617,-16.5433364715687,4.15982569353377e-61,9.99904570051648e-60,127.600228146995
CDCA7L,-0.237878175998414,7.19295299499899,-23.5495100904715,3.90149427526589e-121,2.4256790369105e-119,265.400686269232
IL33,0.23709385128679,7.16071758825019,23.4472876984247,4.08234754499098e-120,2.51394849770588e-118,263.058278312617
FAM134B,-0.235403875305456,7.12924800479744,-24.6579787930934,1.84000390131017e-132,1.26568778998634e-130,291.422024230734
MORF4L1,-0.234696524049939,8.48298044665566,-16.2901448864954,2.56527505875681e-59,6.03166128360783e-58,123.495770384809
CCNB1,-0.234654292165976,6.99945506115754,-32.4448279816939,1.2007853696016e-225,1.99084056406255e-223,505.608329542534
SFRP1,-0.233002512928587,7.22345725002207,-21.5372373454005,7.71978287256495e-102,3.67030265102978e-100,221.07992264867
TUBA4A,-0.23238565143027,8.30534023746681,-14.706384138081,9.95986380955362e-49,1.93394833010732e-47,99.2266420052353
GPNMB,-0.232235378503631,9.01498513711809,-15.6781444960069,4.22095396227304e-55,9.25175875256185e-54,113.830125883902
PPA1,0.231259310982733,8.42747466558363,15.7764056704407,9.09926791602305e-56,2.02882297741397e-54,115.357638541802
SLC3A2,-0.230383546847462,8.2336097379278,-15.0013332053179,1.27559743955753e-50,2.54568303832686e-49,103.562587720187
IGF2,0.22930422242844,7.84893925593664,10.2245577594203,1.74702621497725e-24,1.67104608077558e-23,43.7882027743095
TOB1,-0.226488718558532,7.79674729557308,-15.3249948033308,9.70759851102363e-53,2.02481716039609e-51,108.417330872632
ASPM,-0.225195864116867,6.94167022355009,-40.7152304324875,0.0,0.0,790.48910614963
GPSM2,-0.224585345844208,7.41785685834508,-18.227987037964,1.07001718453392e-73,3.27901948587504e-72,156.478650372502
APP,-0.224381907459697,7.65658230167739,-16.6377011149066,8.81211749423189e-62,2.15015666859258e-60,129.145760195053
ANXA2,0.223778808438846,10.3549534762026,20.9051600515789,4.0697556662615e-96,1.76611007637898e-94,207.9407169932
SH3PXD2A,-0.22294900787105,7.31146177692854,-19.7836190501455,2.29342489073347e-86,8.47387733913293e-85,185.554241209941
S100A10,0.222114782795789,9.5622691640566,15.8058606728777,5.73398917206834e-56,1.28736020786784e-54,115.817347279166
COX7B,0.221905987680524,8.40993891238162,14.9907432205731,1.49379543257569e-50,2.97196346677981e-49,103.405458424267
GAPDH,0.22172054480092,10.6076715187063,18.98177223884,1.03581671451283e-79,3.47025433991708e-78,170.279622561052
CHCHD10,0.221473622114709,7.21789648862023,20.7173997084803,1.89619953721927e-94,7.85950397926909e-93,204.11013634958
HES2,0.221444109593736,7.05806406642465,27.9150807398627,1.4375617370078e-168,1.49923777282136e-166,374.396979628166
CD9,0.220495229457312,9.95178657263468,19.1172765422092,8.11483575351721e-81,2.77621841175885e-79,172.817974955186
MYL12B,-0.220418721490008,9.05729820033547,-16.7821052319927,8.06298723700582e-63,1.99752013312182e-61,131.527450063817
NR4A1,-0.220213956959996,7.86144284064035,-13.2551120234515,6.0051964215064e-40,9.44759125582977e-39,79.121977441353
LGALS7,0.220025880099362,7.91750402778553,17.4811608867063,5.70207317184944e-68,1.55567954131555e-66,143.34054578285
ZFP36L1,0.21944102604821,9.15142212698525,13.5493563712299,1.17214303348933e-41,1.96859139079014e-40,83.0346770298431
NRG1,-0.219210742059893,7.10038424460489,-23.8003588984769,1.1780996328849e-123,7.69453760225631e-122,271.18989912552
THBD,0.218861778797245,7.08241425296008,24.9029638553163,4.95685443796131e-135,3.52209019734701e-133,297.326000621909
PLIN2,-0.218173348220455,7.67553194368881,-13.574359744748,8.38743295017235e-42,1.42344203296101e-40,83.3674482384742
NUCKS1,-0.217999382824604,8.30577149035748,-14.5775908586551,6.50144085328627e-48,1.23642107521615e-46,97.3602112159879
IGFBP6,-0.217846116993745,7.16425573045256,-16.9449049777478,5.36442742645687e-64,1.36025049958706e-62,134.226763424524
FGFR2,-0.217397562155898,7.35776187839754,-18.626337928558,7.59246234771128e-77,2.406512820603e-75,163.704492675249
NCL,0.217393222838032,9.87500568100521,17.1798250982512,1.00258434876425e-65,2.62457910895126e-64,138.19081967331
COX6A1,0.216904762587332,8.76004943696399,15.522503349223,4.70648830522661e-54,1.01103499606629e-52,111.429721121032
PTPRZ1,-0.216200735608105,7.38995167776473,-17.4875563279864,5.10475596475284e-68,1.39861661305474e-66,143.450785866687
CKAP2,-0.215691227248034,7.15571844660023,-22.0703970760276,8.60311864399163e-107,4.45022121216399e-105,232.454570725832
TAX1BP3,-0.215107511530829,7.72482854473597,-15.6364755472578,8.06842014837771e-55,1.75657928213503e-53,113.185182341643
CALM1,-0.214991389638278,9.33899332833209,-15.290638366853,1.63709915798734e-52,3.39278306267504e-51,107.897206383117
TOP2A,-0.214366732329805,6.98817936591835,-30.8387951279783,1.6439971424331e-204,2.21460115061926e-202,457.015078803897
CYBRD1,-0.213389673743797,7.21556784635195,-20.5491595020565,5.76120862110181e-93,2.31378726360523e-91,200.706039264549
DLK2,-0.213298434149428,7.06048156064351,-25.3056231216374,2.62903000469549e-139,1.99991858945424e-137,307.149643965595
S100A2,-0.213057695200427,9.41206178131132,-11.7032179925984,1.52313911277307e-31,1.90495502963069e-30,59.9027897848823
RBBP8,-0.212949296861618,7.41234234863095,-17.1804447178016,9.92072019910687e-66,2.60761694339126e-64,138.201319327799
COX6C,0.212599409355583,8.64864494437445,14.8928805198765,6.39431517835065e-50,1.264392719976e-48,101.958562744989
KCNK7,0.212387539514502,7.37935251846563,19.295900995143,2.75271241757855e-82,9.51820240217269e-81,176.190769386572
PHLDA1,-0.212103711347196,7.08300021214022,-21.076464880079,1.21470545740352e-97,5.34305135208923e-96,211.442730038151
MKI67,-0.211720855579293,6.96597825314145,-34.4631905906327,1.38299967063071e-253,2.63013996185241e-251,569.846574476941
TGFBI,-0.211609509748047,7.35807931089439,-17.1373576570446,2.06294593441254e-65,5.3570314907275e-64,137.472073809543
LAMA3,-0.211417934199241,7.33335646002582,-18.3370097918081,1.4930595221272e-74,4.59720136670212e-73,158.441197872797
ALDH3A1,-0.210275527322262,7.5116645479767,-15.0286242338331,8.51564080695978e-51,1.72069167055631e-49,103.964743232141
TAGLN2,0.21021814011565,8.16378518011519,14.3822715251777,1.08523208905983e-46,2.01641111720139e-45,94.5599907147234
IDH2,0.21009721670573,7.56775404895575,16.346564673896,1.02935031938443e-59,2.42911648362763e-58,124.405034574605
CYCS,0.209429556049457,8.52862751600057,13.9012938745846,9.49755793133157e-44,1.69176885906308e-42,87.8225235714701
DAPL1,-0.209314251231551,8.14673472163453,-13.3702825457272,1.29680779791037e-40,2.09106214994725e-39,80.6453340636796
PLEKHA1,-0.208242976154714,7.588829483815,-15.4483407085713,1.47285410682467e-53,3.1224507064683e-52,110.294176925948
ARL4C,-0.207764766027227,7.28621671389862,-18.5926409991309,1.41026521025707e-76,4.44818285342547e-75,163.087387248993
PIK3R1,-0.207228261477893,7.48236224261432,-15.3989113804771,3.14350311399272e-53,6.64244808335847e-52,109.539597145933
ALDH3A2,-0.206884340573928,8.40627723987713,-13.413540181334,7.2729775588626e-41,1.18158474612074e-39,81.2201751121596
GLTP,0.205944906572681,7.9562549820886,14.5271861610985,1.34905395951249e-47,2.55057979596718e-46,96.6340298415708
YWHAZ,0.205609809566753,8.93054503722552,14.3996095367249,8.46547761838483e-47,1.57745758733361e-45,94.8070601681161
DBI,0.205279203449308,8.99862860440584,13.7613835777656,6.53361407951666e-43,1.13871559671576e-41,85.9049532487669
EDN3,0.203779898017731,7.52602656841108,14.4403084303265,4.73425707359498e-47,8.87295832981598e-46,95.3852119347984
NUSAP1,-0.203651660964724,7.29764687365427,-17.0296615900957,1.2763269256049e-64,3.27489281784179e-63,135.656786626643
HOPX,-0.202563235053581,9.0341351461607,-12.8254447723397,1.60613386930684e-37,2.36028672703137e-36,73.5681961520549
C1QBP,0.202205379257742,8.32205676673451,13.7944693169072,4.14798455312803e-43,7.26852794594196e-42,86.3566956592623
TNNT1,-0.202202106123859,7.40281965579217,-16.5152115922586,6.5953456599531e-61,1.57946314952803e-59,127.1412494618
ST13,-0.201832699636802,8.50582237662955,-13.9370571394946,5.78363519937631e-44,1.04169875206594e-42,88.3157436872071
CALM2,-0.201538071556303,9.29551035109009,-14.3547225480609,1.60939654751036e-46,2.98176449174842e-45,94.1680142913118
CALML5,0.201171457826205,8.19667246759667,12.1418997472275,8.12862695109384e-34,1.08594425342506e-32,65.0971117623624
RPLP2,0.201001688734134,11.7878547673197,30.3885777697362,9.22449748486996e-199,1.1470307834071e-196,443.798744836437
FXYD3,0.200900017960882,9.3954776621818,14.8092412134069,2.19952902705798e-49,4.29672347098396e-48,100.729321395586
EHF,0.200244846297833,8.32465509546448,12.9144196844896,5.11935168781751e-38,7.60959264676506e-37,74.7042021116689
TMSB10,0.20010643538797,9.1404651202089,13.4214502887559,6.54243059914732e-41,1.0655757242843e-39,81.3253980934568
EDN1,-0.20002079594607,7.94290291796935,-10.6275037871142,2.57258304938382e-26,2.74493762331943e-25,47.9663965992697
PFDN5,-0.199381721827466,9.65780160603606,-17.9696844919165,1.08693550802637e-71,3.22391054811857e-70,151.874222863578
TMEM154,0.199027539338047,7.51556808571143,15.7029976555806,2.86575364318414e-55,6.32421947332036e-54,114.215597272101
RPS17,0.19897328830261,11.9813497409349,29.708633987672,3.16368073520513e-190,3.71933811524298e-188,424.178037358867
SRSF5,-0.198874747199695,8.66606868527017,-13.5108937435762,1.96817434118404e-41,3.28842772353901e-40,82.5194521975836
BNIP3,-0.197246779026525,7.12392011548498,-21.2570872584626,2.77842395347575e-99,1.25631393588631e-97,215.209986709086
HES4,0.197115569998605,6.98879485418351,28.7414777680258,2.1566268492033e-178,2.4042671046463e-176,396.976851416362
CCND2,-0.19534982516625,7.57830898974632,-14.8817326871593,7.54180896072581e-50,1.48222908024478e-48,101.794331818718
CYC1,0.193227150388978,7.84674706128479,13.9066698602577,8.81587507279432e-44,1.57904288699967e-42,87.8965856043707
DSG3,0.193128287319971,7.5069861161759,14.7611928278351,4.45888663572013e-49,8.68408463450794e-48,100.026226942166
IER2,0.193028319029086,10.3165492686058,11.4112761627251,4.46610768834746e-30,5.37762612902321e-29,56.5509707709746
TUBA1C,-0.192820631789275,8.19116070349019,-12.4725523440736,1.38785175584545e-35,1.94239165655772e-34,69.138800814178
TMEM59,-0.192072814559607,8.60611892453801,-13.7776819554324,5.22409425572431e-43,9.12945769121983e-42,86.1273529716864
CAV2,-0.191258273883234,7.64415606573651,-14.2094122144893,1.27082069558901e-45,2.3344109709314e-44,92.11269777287
SEC62,-0.19125222746726,7.68108198438261,-13.8648047693919,1.5734034385829e-43,2.78729496818549e-42,87.3205767442597
TSC22D1,-0.190407830794079,8.32510649728233,-10.9598225255037,7.04214731414556e-28,7.93284399534236e-27,51.5325629936606
HEXIM1,-0.19006208380239,7.95530146518493,-12.2047782753969,3.7774551218257e-34,5.07796773757275e-33,65.8579635891666
ARID5B,-0.188530492553719,7.71471791794105,-13.0525320050644,8.54662997304529e-39,1.3002943389579e-37,76.4829033101379
CAPG,0.188126829360406,7.79946049532096,13.457558053694,4.03225295234821e-41,6.61739786545267e-40,81.8064911866723
ISOC1,-0.187816399754765,7.5202010611892,-14.5914575175997,5.31628529311184e-48,1.0140147700667e-46,97.5604212027896
RPSA,0.18727058100425,11.3322697599214,22.8627408584001,2.2959454847429e-114,1.31376845171217e-112,249.849956305712
TXN,0.186522381501238,9.45905435340658,13.6241804419832,4.25093444734336e-42,7.27157199378893e-41,84.04300638644
CCNI,-0.183203801161386,8.68917775027419,-12.5417735315914,5.84287201284805e-36,8.28509000769199e-35,69.9980395671443
POLR1D,-0.182887614003863,8.45520046190969,-12.494860224275,1.0507081918643e-35,1.4769302540423e-34,69.4151952417135
UBXN4,-0.182606834538474,8.12940209414948,-12.482180603171,1.23084769357352e-35,1.72639071293848e-34,69.2580351179249
NUDT14,-0.182414555503702,7.12301472447613,-19.9077092681598,2.02762961490301e-87,7.62247272672261e-86,187.972600972837
KPNA2,-0.182012115089766,7.50920562412323,-13.466428176324,3.57955247052364e-41,5.9195361315616e-40,81.9248695951361
SESN3,-0.18169802395126,7.15217462600851,-18.8600167931504,1.00601972411557e-78,3.30199164270623e-77,168.013731641155
