,logFC,AveExpr,t,P.Value,adj.P.Val,B
POSTN,1.05085223170779,7.79530760466414,58.5076162226151,0.0,0.0,1581.96876839346
DCN,1.00863446035751,8.47646080964937,48.6235027465033,0.0,0.0,1113.68202537449
ADAMTS1,0.991883083035305,7.60543237600545,53.2184782046812,0.0,0.0,1322.81200863304
CYR61,0.986204585627211,8.54358687750957,40.8398847398152,0.0,0.0,794.862053893622
ITGB1,0.98488764018885,7.93333879543539,60.3736497953385,0.0,0.0,1678.13765750327
KRT5,0.966568911379462,10.8890439377144,40.4663017336682,0.0,0.0,780.742885350774
DUSP14,0.95683623207632,7.63168576614024,58.7496764515635,0.0,0.0,1594.78272730284
DUSP1,-0.948054927036293,9.82195066811058,-41.6217339242389,0.0,0.0,824.770963109346
FABP7,-0.908270712195775,8.77321737743987,-37.1276188878995,1.1209104518431e-292,8.52683174307943e-291,659.576993281323
DSP,-0.895850323732477,10.6846697961096,-57.3289597870917,0.0,0.0,1523.22556081774
LGALS7B,-0.883283790394296,8.59775098410089,-46.8687308973543,0.0,0.0,1038.30572263956
EDN1,0.870539066170043,7.94290291796935,39.0565548171135,1.2e-322,1.08e-320,728.473554669583
RHOV,-0.867236477212495,7.77069602717739,-56.4969785112237,0.0,0.0,1481.92446543936
DBI,-0.854994064104629,8.99862860440584,-48.3982652146937,0.0,0.0,1104.37795598573
CAV1,0.840005827972509,8.3474552777745,45.5147941760575,0.0,0.0,981.272999009989
ZFP36L2,0.837656835465607,8.66983012832243,42.6692199991463,0.0,0.0,865.758833510822
DDX5,0.791536332281259,9.93206919847518,51.8598909230871,0.0,0.0,1260.17666385911
IFITM3,0.787692141356783,8.09459601317447,43.478230294628,0.0,0.0,898.109348075066
GADD45A,0.785583415192276,8.08620387658891,40.652459065534,0.0,0.0,787.839765818735
IGFBP5,0.778090131815069,7.86042497005406,35.5665352819085,2.03380512616196e-269,1.41404128449067e-267,606.075394230054
PTRF,0.764831593511118,8.22689699026512,43.1726997024104,0.0,0.0,885.908829309088
CKS2,0.760670259098352,7.95477837910707,40.3894978355278,0.0,0.0,777.949317781563
CCND1,-0.76065049912462,8.107372722569,-40.4602382480197,0.0,0.0,780.68225765637
EMP2,-0.757465629695457,8.38224421484688,-43.1434836476664,0.0,0.0,884.745972592805
ZFAND5,0.753979233001883,7.81735186074444,44.4341591089063,0.0,0.0,936.748624008134
PERP,-0.745660281412464,11.6729924629652,-69.2195461816365,0.0,0.0,2159.60985261942
DSG1,-0.742765411185674,8.39045315477662,-40.9920103106304,0.0,0.0,800.955956833288
SGK1,0.741208327022115,7.81699932747642,38.3119531060532,6.5122116443967e-311,5.61439473235588e-309,701.526718992772
GADD45B,-0.729265128848976,9.11703212199927,-29.3685684016131,5.49379160533168e-186,2.24828205823257e-184,414.196109010738
IL1R2,0.723353880345244,7.54545772605469,45.0660935849045,0.0,0.0,962.677504879317
H2AFZ,0.716961214908834,9.42241671165916,37.2861741740736,3.7898079409103e-295,2.98840221291781e-293,665.260801237971
JMJD1C,0.710471178487469,7.63230854731578,43.6519678306416,0.0,0.0,905.079413589634
HES1,-0.70740520249522,8.68059304184032,-26.7314771910171,6.15149329358043e-155,1.94027100664835e-153,342.810584041538
TGIF1,0.699575927538663,7.77404107301603,40.2483002178113,0.0,0.0,772.846837273369
PMAIP1,0.6988017340483,8.36006139529971,32.869100337708,2.45970152131124e-231,1.42003839614272e-229,518.483173462433
EGR1,-0.697422011375668,8.92895970408767,-35.3436790056251,3.32941996901799e-266,2.26610837049161e-264,598.682263234831
DNAJA1,0.684106116771891,9.17692534305107,35.2697247180611,3.82164752890132e-265,2.57403884602874e-263,596.24427309474
PDLIM1,0.670397712623827,8.32132646155372,37.9098280329645,9.19824738274547e-305,7.82577204958319e-303,687.378687115473
CRABP2,-0.668700132387655,7.91052705999204,-35.069838732077,3.22999436102883e-262,2.13113709575637e-260,589.511980400935
ATP1B3,0.664418678766159,9.32987324446345,40.5679974839919,0.0,0.0,784.875718808578
NEDD9,0.664084771373496,7.1358744671923,57.9267685289844,0.0,0.0,1553.17816214168
SAT1,0.662188135561893,8.0397390905967,29.5847443518823,1.18828853526793e-188,5.08839315830626e-187,420.323872133935
GLTP,-0.662115244941972,7.9562549820886,-39.4378819695934,0.0,0.0,742.723299290607
CLEC2B,-0.657901140179546,8.20236166260821,-33.4065437600251,1.01541307652793e-238,6.02354215855926e-237,535.466370892664
CCND2,0.655537459886174,7.57830898974632,42.1684400524531,0.0,0.0,846.320238039779
EMP1,0.653466345891974,9.27571137489119,36.0650969552455,7.81634380298828e-277,5.55389879451892e-275,623.131891788737
CITED2,0.652905000359006,8.2663117682743,30.452963031618,1.55146943296328e-199,7.43096396558562e-198,445.351868767587
SNAI2,0.647935674715927,7.57150325268167,39.473753484262,0.0,0.0,744.045414648562
HSPA1A,-0.647754537600005,9.59688255017656,-24.6941777436629,8.04905867710345e-133,2.04902414984846e-131,291.973666015585
GSTA4,-0.641047689282204,7.77936659206666,-40.1558910545521,0.0,0.0,769.385173813245
OSER1,0.639333740654427,7.66010531801233,38.5341373204465,1.716779328e-314,1.50009393706e-312,709.759657002925
KLF4,0.637235152881561,9.21093776710377,34.2842304499803,4.77873834576959e-251,3.08993221437462e-249,563.81916407795
EIF4A3,0.636827556580016,8.04800971756018,35.4115568315348,3.09952469736323e-267,2.13207730778199e-265,601.053702906182
NMU,-0.635557602161771,7.39747391438144,-47.3653382241596,0.0,0.0,1059.56837960834
PLIN2,0.619602101151604,7.67553194368881,32.5521807851482,4.86466203676987e-227,2.75920216927666e-225,508.60249335239
FTL,0.615556740634424,10.3366229473548,40.0400118914801,0.0,0.0,765.054041590867
S100A14,-0.606948429029254,10.3035644786899,-37.0995214673633,2.41588795911087e-292,1.81641064460592e-290,658.809387674502
ADRB2,0.605395443119353,8.17641335538854,29.530671317955,5.522290673026e-188,2.33379944390759e-186,418.789706752861
FSCN1,0.604759606384857,7.63491202013698,36.0616700697533,8.78495918807954e-277,6.17429849023068e-275,623.015185969866
REL,0.599715414050297,7.89660603104279,34.0194328998877,2.59183212077185e-247,1.65928579137731e-245,555.230089163527
IER3,0.596764207089841,9.27765332883494,27.7103667193283,3.80044472895353e-166,1.32830679013046e-164,368.579743980597
CLSTN1,0.593849030220119,7.72800896818309,36.8938968710382,3.14072270207239e-289,2.3077173854091e-287,651.646243292534
MT-ND5,-0.588342553481972,10.0532975224647,-37.3425739023973,4.81563691748178e-296,3.84418621091817e-294,667.321684631739
AVPI1,0.587295601149279,7.34477899886704,40.6708417070832,0.0,0.0,788.762758182538
DEFB1,-0.580622571945628,7.65471973643169,-37.8298803053219,1.58315408763572e-303,1.32943822476007e-301,684.535795587584
GSTP1,-0.579771189281949,9.95312660952116,-37.7654367453587,1.56319935839183e-302,1.29585218607199e-300,682.248061467995
HSPB1,-0.574479248090066,11.4373956506254,-34.6233555171203,7.2258490673434e-256,4.71942828984267e-254,574.906560064794
ZFP36,-0.574074515105002,9.8160997489677,-25.2588744350126,8.71677300673537e-139,2.36817875048533e-137,305.684313784892
IGF2,-0.573150063214018,7.84893925593664,-21.579947030484,3.20883003562606e-102,5.89440199157901e-101,221.660892173874
ING2,0.573069196527235,7.96131010690555,32.4992442117358,2.21934418053775e-226,1.24785038881366e-224,507.086157485349
KRT19,0.556345594835811,7.25219835230345,29.9842845003051,1.26525288812704e-193,5.60351039358182e-192,431.758423401027
MIR22HG,0.555425187347688,7.52713754721187,35.228371600285,1.42432128476076e-264,9.49449631676607e-263,594.929907071556
HSPA2,0.554500408051796,8.20657058079159,29.6657420859603,1.09488371692729e-189,4.71967874243459e-188,422.704802635012
LY6E,0.552751641947502,7.90314177534996,32.4256613353818,2.17502421231347e-225,1.21238849627749e-223,504.806458384077
CHP2,-0.549562637352182,7.34812479515182,-43.9801513386947,0.0,0.0,918.309372132844
IRF1,0.545609437903546,7.71635101021012,29.3738690537986,4.68473753649386e-186,1.92939572681333e-184,414.355164780243
LUZP1,0.541904995614732,7.83728595918789,31.5190490500805,2.41404804680376e-213,1.27944546480599e-211,477.104951893973
VMP1,0.541827315221222,7.7048435711287,31.0093158120672,1.08412982900245e-206,5.51967202703136e-205,461.80682674977
ARL4C,0.540699263116739,7.28621671389862,40.8577560584311,0.0,0.0,795.848948162115
KCNK7,-0.538995724464999,7.37935251846563,-41.3495604821471,0.0,0.0,814.627232116049
KLK11,-0.53883033633572,8.28068774374196,-29.7118084640174,2.88906182794776e-190,1.25373649526914e-188,424.03522717238
SPARC,0.535958198097219,7.39105247505712,39.5621982157509,0.0,0.0,747.30967897684
TXNRD1,0.533816720819278,7.30445322425472,39.0330365189375,2.27e-322,2.041e-320,727.874421844179
MAP1LC3B,0.530960654766915,8.22887562526846,28.8294818451686,1.8705861115289e-179,7.28627096213608e-178,399.176411110844
TIMP1,0.53087280760235,7.33578634650808,38.7436131770037,8.69415e-318,7.7008751e-316,717.34083938312
TIPARP,0.52659819722178,7.92304729347232,29.5325934968417,4.79762182194346e-188,2.04088307241358e-186,418.929905013888
ALDH2,-0.524391690929875,8.01085976747001,-30.9175416364341,1.59364541853054e-205,7.92654713555269e-204,459.122325905307
AMD1,0.52270024198935,8.54610352480061,28.5060042210696,1.4456188113686e-175,5.56391144899366e-174,390.236786826418
CTNNAL1,0.522532928502184,7.26261405832932,41.6073664239605,0.0,0.0,824.547785848698
PLK2,0.521114170012583,8.21713168536776,24.5981779020623,8.07525686311894e-132,2.03169692128121e-130,289.672153721608
HNRNPDL,0.517183470536819,9.12741224708431,30.9456341394903,6.92235352252447e-206,3.46976262609637e-204,459.95510898852
S100A16,-0.516935134970188,9.08584712586926,-30.9594201571367,4.59652234948391e-206,2.32196199310648e-204,460.364039805171
CSTA,-0.516406119359609,8.35283806609248,-26.3192309776127,2.451147350292e-150,7.51143069525502e-149,332.23523839235
SDCBP,0.516188727670271,7.56783045331985,33.139911197103,4.26365661185447e-235,2.50625487747736e-233,527.133045244899
LMO4,0.514221009792156,8.04223155541919,28.4360961585266,9.88506726002772e-175,3.71609563391507e-173,388.317122926975
TOB1,0.509754176649271,7.79674729557308,29.1248772162727,4.85395488686785e-183,1.97394165399293e-181,407.421429106468
LAMA3,0.508903485973829,7.33335646002582,37.271053335489,5.93949347915909e-295,4.62708010075213e-293,664.811766110941
JUP,-0.508228463613273,7.94935279860517,-30.3380231463844,4.03324947887701e-198,1.91757287723667e-196,442.097911944942
ASS1,0.507494376766682,7.45635183609393,33.7645946927337,9.6130306874541e-244,5.97671696394983e-242,547.020721477771
MT1X,-0.507231593527261,8.36935384852272,-21.0092384792053,4.88329834259348e-97,8.46525659067278e-96,209.756996076149
SOX4,0.505701270284057,7.90031433328928,25.6707533851973,3.22504378748476e-143,8.94984254501137e-142,315.87086263581
STMN1,0.505528790551615,8.26508327483439,24.3242286344127,5.55335516619341e-129,1.3705341413972e-127,283.151208219211
PHLDA1,0.503949704830436,7.08300021214022,42.28499129818,0.0,0.0,850.545822752113
SRSF3,-0.503241698515743,8.9570768615021,-29.0661641980338,2.52019720206172e-182,1.01214876450504e-180,405.776634372901
CALM1,0.500311581749139,9.33899332833209,30.0465529775072,1.90781215608652e-194,8.56660652864959e-193,433.647478794171
EZR,0.499691430866982,8.5681093450328,26.5767527662812,3.16792558678309e-153,9.89555886190313e-152,338.875256461877
LYPD3,-0.499225839000842,8.29959011526737,-26.9430931547095,2.34858255189848e-157,7.66966403059372e-156,348.36936868334
SPAG9,0.496130129167089,7.84835593767194,28.4880899539829,2.36694691784358e-175,9.00275221810386e-174,389.744446550068
ARID5B,0.492655605814139,7.71471791794105,28.8009055213413,4.14085060675755e-179,1.60327784570625e-177,398.382906025865
GPX1,0.490196153063316,7.82719318252317,29.504056012858,1.080015578325e-187,4.53466281133083e-186,418.119588055035
BTG1,0.488523653448738,9.87958069852121,30.1098284221002,3.05861005362261e-195,1.40262217068963e-193,435.475602570632
HERPUD1,0.485911147599462,8.43841534594037,24.9608411436162,1.24749000967179e-135,3.2789717083487e-134,298.431190135471
ITGA2,0.484432138537107,7.69175671151204,29.1092531151754,7.52500704966199e-183,3.04104347394465e-181,406.983611011604
BAZ1A,0.482508997516884,8.16895128737956,26.329701944898,1.80326340963461e-150,5.55233390795114e-149,332.541519765566
PNRC1,0.482166720790481,9.58209579770316,30.1609305590956,6.95567980033687e-196,3.25908881079552e-194,436.954607318867
TMSB4X,0.478851742023183,10.246900149551,25.6264985177528,9.55597884433316e-143,2.64055381228454e-141,314.786467182094
CLDN4,-0.476767235471207,7.66946381898908,-22.9180561399855,6.87057465607058e-115,1.48579049251346e-113,250.767699575365
NR4A2,0.476641703546595,7.18735369684711,37.3465230521758,4.28780251295135e-296,3.46561638109293e-294,667.437711405724
LAMB3,0.475659037413632,7.25239568104505,37.6597853844612,6.62525495204715e-301,5.42264538227049e-299,678.504878353034
TIMP3,0.474943718508267,7.29528939935456,33.484192766711,7.73947696545064e-240,4.6336535239448e-238,538.037330491402
CALML3,-0.472605372795589,7.67309797155586,-26.0730889922617,1.29414805441575e-147,3.80361878175102e-146,325.976803685144
FAM60A,0.471452029926244,7.85122881416737,27.7460183858825,1.36321178663797e-166,4.79050402847886e-165,369.603189777713
SRSF7,-0.47141953755377,8.41227776182692,-25.2005028623756,3.48483569686005e-138,9.42801155476866e-137,304.300836302479
SOCS3,0.46541579752338,7.17159858554404,36.2855880421065,4.57820837300472e-280,3.28918837109428e-278,630.56724765226
ISOC1,0.46509299455123,7.5202010611892,30.5108643281505,2.57677300873559e-200,1.24338912496152e-198,447.144456134928
SLC25A5,-0.464496050967461,9.42468941472323,-27.8955400892454,2.43610785376842e-168,8.65487548487175e-167,373.621659067067
NUPR1,-0.46448471378795,8.72558975849753,-24.602231519868,7.01773843063095e-132,1.77252721454921e-130,289.812047831558
DSC3,-0.46384965806397,9.15958666599808,-27.4468570981645,4.03112801872639e-163,1.38645073239813e-161,361.623596026472
CAV2,0.460312426226494,7.64415606573651,28.8774027058054,4.92645022690649e-180,1.95425933540965e-178,400.508712173433
BDKRB1,0.460247438608707,7.02602809394179,46.407912964553,0.0,0.0,1018.47614149571
RND3,0.458098682872835,8.43770124454736,22.7441965657507,3.32577460971804e-113,7.0276008583127e-112,246.896360541702
RTN4,0.456339220644221,9.42373851413857,30.0854198142163,6.19987994581788e-195,2.82312843166609e-193,434.769980916664
KRT18,0.454345497532428,7.56829597100944,26.3167597887085,2.61489574640374e-150,7.9754320265314e-149,332.17068505367
OAZ2,0.44916831729304,7.59787444310402,28.2698326484376,9.39851645476293e-173,3.47261756551412e-171,383.769162592214
SULT1E1,0.444759938906434,7.50983265128448,27.3329356524715,8.42658803158015e-162,2.83782907355194e-160,358.588495866481
MAP2K3,0.440519452224369,7.35009994435586,31.3612222954733,2.80429305855718e-211,1.4741917818399e-209,472.355882043161
FGFBP1,0.438517048857009,7.21602535688621,30.9101019171743,2.18596289691632e-205,1.07896458713442e-203,458.806980923179
TXNDC17,0.438435896713832,7.93018131245617,25.6782731653766,2.54428495398639e-143,7.09109763468794e-142,316.107330013484
ATF3,0.438098619375828,8.58038670471251,19.9561173928525,7.99013195257464e-88,1.25094898802295e-86,188.596533479932
TOB2,0.437659218602908,7.68433103218914,26.3061179361822,3.29476830364003e-150,1.00018647189373e-148,331.939792004588
DEGS1,-0.436483591068572,9.32033231173395,-26.668977006807,2.92452463882996e-154,9.17960015275461e-153,341.253871166207
LAD1,-0.43594574656843,7.96182317262757,-25.7095035696399,1.16585456113804e-143,3.29188453813039e-142,316.886362967497
RSRP1,0.435643319142343,8.92262586354174,23.509188129551,9.86163281787871e-121,2.30199703250555e-119,264.193615123288
S100A6,0.434787594062103,8.12813225952963,20.200158973445,6.42429744216643e-90,1.0384876815262e-88,193.40681899127
CXCL2,0.43145729714379,7.00561414619863,37.2030523900564,8.00487148859282e-294,6.16184512443347e-292,662.213696704179
SELK,0.430636823192835,7.85806740656526,25.5718869127663,3.60741109015376e-142,9.84199160714525e-141,313.460254652403
G3BP2,0.428231774472553,7.68738043981322,26.0505563224961,2.18917203257392e-147,6.40506170254432e-146,325.451838906359
MEF2A,0.42725488474327,7.4440498196188,28.8308773765536,1.79935136414146e-179,7.051276315478e-178,399.215180811738
RAP2B,0.42547348178773,7.56827349699241,25.7842148884987,1.80562355050699e-144,5.14324311787586e-143,318.748275128549
PPDPF,-0.424927891218163,8.46557622318354,-24.5495967197214,2.47728834062461e-131,6.20858388003052e-130,288.553116252037
ITGA6,0.424098833682947,7.53585132910002,27.084415672567,5.80070687651295e-159,1.90392744484938e-157,352.064436641507
HSPA1B,-0.422447803065782,7.69352997523687,-23.0466838820731,3.79191720450425e-116,8.31136835400831e-115,253.658497620251
CTNNBIP1,-0.419452629643437,7.96808378035684,-24.3802610997478,1.40853622864457e-129,3.48950009747732e-128,284.520234380961
CSTB,-0.418881755808339,8.08996440660738,-23.1247231991746,6.32322868328147e-117,1.40986195400338e-115,255.445803045194
MCL1,0.418469429920232,8.43518471401471,22.232809164721,2.53075673997045e-108,5.01959296952421e-107,235.681219159474
UAP1,0.417127057646431,7.12747676222078,37.0061798494952,6.28814736179799e-291,4.67346676337768e-289,655.553376430845
KRT17,0.41647186044288,7.51947265366403,17.8424942640497,1.04599591860673e-70,1.27131759581036e-69,149.301979822397
ENSA,-0.416368887426153,8.67340650215735,-24.9120319602033,3.97770500512171e-135,1.04128909162417e-133,297.273628521042
TSC22D1,0.414741692398476,8.32510649728233,20.157931298279,1.48484123677439e-89,2.39426020872399e-88,192.571245989749
KRT13,-0.413885307365979,8.04883167805771,-14.0343035256551,1.49898230989463e-44,1.19807411814322e-43,89.3243638051139
NFKBIA,0.412307917770191,10.0746285308652,18.9300405751132,2.76844955542903e-79,3.83314664355548e-78,168.989399036669
HEXIM1,0.410339543896859,7.95530146518493,22.2498623171184,1.76579726677973e-108,3.51312157753776e-107,236.040396531014
NFIB,0.409542040764121,7.70519464945526,24.6362916814261,3.09839885723441e-132,7.85656745524615e-131,290.628067286319
SLC38A2,0.409462721808138,8.76853459934772,22.7830946176801,1.3606639132911e-113,2.89409633662508e-112,247.78801435853
NSG1,-0.409057354122634,7.77280240790047,-25.1748338395867,6.54013726927613e-138,1.76202198263081e-136,303.672436185564
PKM,0.408858572920289,8.51227617636916,22.3862979948146,8.82180585535781e-110,1.81085068764265e-108,239.030182572738
APP,0.408465654789789,7.65658230167739,25.5747017094723,3.36343740485177e-142,9.21524841515744e-141,313.530158294717
ATP2B1,0.407417072146252,7.86560003528395,23.4939292094835,1.40015965276446e-120,3.25663032905575e-119,263.843809580392
KIAA1217,0.407146962325413,7.32323887415337,30.1115079789675,2.91340400813302e-195,1.34557645118486e-193,435.524175801774
PKP1,-0.405307872656448,7.65287830916168,-25.8072353977032,1.0081641686448e-144,2.89723978420325e-143,319.330016296766
SERP1,0.402621781092827,8.35574007478809,23.2114352163129,8.86162167833068e-118,1.98267286408603e-116,257.406783487619
NRG1,0.401605761387897,7.10038424460489,36.818929500431,4.25133843689224e-288,3.08866902617362e-286,649.043433809139
HNRNPA0,0.400335873908125,8.76245125784276,24.1540453744308,2.98602528158294e-127,7.31349979951338e-126,279.17399087904
CHD1,0.398929667698194,7.70781757388187,23.5978994896829,1.27960478281767e-121,3.00869982752692e-120,266.231571592619
IFI16,0.395858692676096,7.90523672165008,23.3920966370081,1.4444364985529e-119,3.28863605621235e-118,261.514866446087
TMEM154,-0.394827151422281,7.51556808571143,-26.3042517092497,3.45564634507097e-150,1.04412192837518e-148,331.892198293881
APOE,-0.394182721754097,7.69900527870945,-20.3235579730787,5.48628290092515e-91,8.93559325878641e-90,195.860713910198
IL18,0.391483671132469,7.85857567683544,22.5680458619886,1.61254622192622e-111,3.34189867659454e-110,243.023361723324
LGALS3,-0.390648195217973,9.18894264402626,-23.4470481032377,4.1048285552975e-120,9.44548805642478e-119,262.770428073036
TMEM45A,-0.390017019259457,7.54610081797981,-22.1871338707842,7.01337207292812e-108,1.37837276059432e-106,234.664360008444
NAP1L1,0.389896392129487,8.97360363988765,22.9580788755969,2.7073826435549e-115,5.91416762608986e-114,251.696804231226
MIR222HG,0.389097862030831,7.13416509225116,32.9042006170081,7.16276137735543e-232,4.17246982576398e-230,519.71512338837
DNAJB4,0.388416317850102,7.52423398847448,23.6776717510808,2.05059811310954e-122,4.89268169718313e-121,268.058943358008
DAAM1,0.387233193994617,7.94492006130241,20.4050297862441,1.067178854091e-91,1.7469312583677e-90,197.49360840112
NCOA7,0.384617433973049,7.64962537392383,21.9106178876104,2.74468838690219e-105,5.25063760642296e-104,228.708318879758
WNT3,0.383342726325882,7.36105931472716,28.3944300390155,3.10243227284116e-174,1.15955647839254e-172,387.175062161252
ODC1,0.383337593257076,7.22781103749082,29.7805607259544,4.03376527539786e-191,1.76231934261639e-189,426.001352357261
EEF1D,0.382293282090059,10.1492112685499,31.7177980352627,5.87186186590438e-216,3.19054275839813e-214,483.116380197503
LRRFIP1,0.381018739131489,7.86825675841946,22.02638307981,2.2279740715956e-106,4.30032249162303e-105,231.213613221322
TPPP3,-0.380702401282294,7.62329196558883,-19.6397244608283,3.81892272782551e-85,5.75598003685776e-84,182.444080581684
GSTM3,0.380102322530037,8.26185138917103,20.4250724446614,7.02614706793123e-92,1.15600679239805e-90,197.910372187941
ZNF622,0.379155060314752,7.38278190811659,26.377225076188,5.34464654453234e-151,1.65351600750938e-149,333.755574236818
SLC3A2,0.377882998110626,8.2336097379278,20.7771176433008,5.60830828551874e-95,9.56815867392194e-94,205.025151358496
JUNB,-0.377693441717114,10.8979512178258,-21.7526004975884,7.9801782012115e-104,1.50876702482554e-102,225.34617397186
NUFIP2,0.376107887855734,7.85541838697924,21.6881445938602,3.14362200194276e-103,5.82425784084868e-102,223.978367640523
GGCT,-0.374514085571157,7.66948290279292,-23.2285345111008,6.00984105842555e-118,1.35399415622925e-116,257.794306975425
CCDC186,0.373111185410881,7.96086655766038,20.9020481592173,4.3384636228163e-96,7.44098296687804e-95,207.578011604578
POLR1D,0.372874817806954,8.45520046190969,21.5109559691124,1.34513128404192e-101,2.45003348806058e-100,220.230965127801
DYNLL1,-0.371944535782972,9.59060367748246,-23.4245427986229,6.87417895430533e-120,1.57061629394128e-118,262.255875381317
PHGDH,-0.371860959325963,8.23905187194045,-21.2058768547174,8.0835861313826e-99,1.44388032943425e-97,213.84789019107
PHLDA2,-0.371819195811973,7.85301635034199,-17.2215234735477,4.981022647866e-66,5.73083495393266e-65,138.568186607491
WSB1,0.370049629670877,8.10964090412755,19.7659347300129,3.25894854933477e-86,5.00531147743435e-85,184.898277566049
MKI67,-0.369694484690161,6.96597825314145,-50.8141145224505,0.0,0.0,1212.2085850474
SH3PXD2A,0.369473685217953,7.31146177692854,27.684281591334,7.14003267319809e-166,2.48212103574725e-164,367.949859403512
TSC22D2,0.363530508003528,7.22934121931037,28.4657711997398,4.37317509458319e-175,1.65362281646637e-173,389.131459558142
IDH2,-0.360197289136213,7.56775404895575,-23.6644375629611,2.75295243378521e-122,6.54433471943204e-121,267.764933970914
SYT8,0.359714068719408,7.78131220890426,18.7978398562701,3.24072682656447e-78,4.44894684937704e-77,166.536726967155
TECR,-0.359362509083051,8.06831148412854,-21.208147103682,7.71019547214344e-99,1.38100066268364e-97,213.895066679952
CYB5A,-0.35807696500862,7.79229344991744,-22.1212629571901,2.85817705175825e-107,5.54984168668734e-106,233.262434662113
SFRP1,0.356218062108723,7.22345725002207,27.8032058318862,2.93149923429856e-167,1.03579639611883e-165,371.137752113055
TNFRSF12A,0.355619535946865,7.25946430855811,25.6853129733256,2.15816287380306e-143,6.0409875073639e-142,316.271683713666
ATF4,0.355024303707562,8.37723105103962,20.0339287036504,1.69406620647228e-88,2.68476276741416e-87,190.143255579666
TRA2B,-0.354470681349728,8.01522028716992,-19.9953164422279,3.62591316491954e-88,5.73231161965031e-87,189.384344971946
ZNF750,-0.35425215540958,7.18211678206886,-31.2793829238586,3.27281056683461e-210,1.69295945001221e-208,469.901890926355
EIF4A2,0.352148186915349,9.33730540149414,22.3315395106753,2.92811355873896e-109,5.91661945962692e-108,237.833133970882
KRT31,0.350833784066855,7.25970199553481,25.7564194928887,3.60389538493841e-144,1.02205208592157e-142,318.058342899875
SMC5,0.350724825075628,7.6387477939282,21.7235762184586,1.47804418925343e-103,2.77015470368484e-102,224.731254359193
KPNA2,0.350624728991011,7.50920562412323,21.9050482721998,3.04137045134204e-105,5.80103284317923e-104,228.605811889507
LAMP1,-0.350159019972204,7.83931721255449,-21.098032279622,7.60046170056563e-98,1.33908951923317e-96,211.61243376122
MUC15,-0.347276432196547,7.34420773741906,-25.0569467008925,1.16909922017033e-136,3.11086236939149e-135,300.794224642009
DKK3,0.346004727856418,7.24443516471879,27.9050640128167,1.88394681786794e-168,6.73016581454922e-167,373.878301294543
TBX3,0.345189458116749,7.53058575914369,21.9230167501905,2.06700071722092e-105,3.96594262241854e-104,228.991131319231
NPM1,0.344246331689667,10.6153764953198,29.4574169346114,4.06154121619492e-187,1.69431777444622e-185,416.79683841958
ARL5B,0.343649293634875,7.31132042875359,25.0761245156562,7.31999201588156e-137,1.95582927168141e-135,301.261581275598
PTP4A1,0.342633085690995,7.50481838142864,22.2228254615488,3.14346274561316e-108,6.19683844912643e-107,235.464895645802
TPM4,0.342305336335267,8.03290756193729,18.4137081420601,3.73059132818635e-75,4.88299666559776e-74,159.509966292579
CXADR,0.342102035005234,8.6694731370425,19.0812876895859,1.59868763942188e-80,2.27189324758283e-79,171.83246573541
