,logFC,AveExpr,t,P.Value,adj.P.Val,B
CKS2,1.00325899267457,7.95477837910707,29.271885155724,8.20230326871232e-185,4.34722073241753e-183,411.242335784365
HMMR,1.00035571188907,6.89938984901944,113.203856840169,0.0,0.0,5046.69812898937
KRTDAP,-0.993939194897708,9.19597987417094,-22.4637387007039,1.65883547908161e-110,6.5402623217937e-109,240.421377826257
CDK1,0.989245973005286,6.92784425740718,84.8433352445943,0.0,0.0,3103.70065481708
MT1X,0.988053870096763,8.36935384852272,22.4879699546601,9.73083063289208e-111,3.86009514553866e-109,240.953673285391
KRT6A,0.963264587084114,7.70672966819333,25.4823050075408,3.5078422571292e-141,1.62012200247124e-139,310.922669335934
PTMA,0.960656823223685,12.2552011303739,59.7452225915969,0.0,0.0,1645.60464914918
CKAP2,0.930598127999552,7.15571844660023,44.1829798705513,0.0,0.0,926.342810372139
RAN,0.918168135171612,9.02731670401944,30.3546070377077,2.48647634915398e-198,1.36250475200251e-196,442.330983701904
HIST1H1D,0.905956108218195,7.16433888112763,36.5865798248989,1.6092221896715e-284,9.90974350325323e-283,640.589537675911
FABP5,0.900132944334674,9.87239850598036,18.0242814873445,4.1673568375413e-72,1.16649910439576e-70,152.226381484144
SMC2,0.87188616373105,7.14926670547792,41.627663172692,0.0,0.0,825.132461014352
DLGAP5,0.870431825476,6.88772215058294,113.315876933377,0.0,0.0,5054.73259756327
DEK,0.856742891565953,8.01960645777342,26.0281364666061,3.86060385179058e-147,1.82209229968452e-145,324.620062241045
CENPA,0.85524973102863,6.9273282593734,75.9763842788417,0.0,0.0,2554.01267832906
CALM2,0.843703648097564,9.29551035109009,27.8832115834564,3.39737657449506e-168,1.70290208765001e-166,373.030452696285
ANP32E,0.838489074607372,7.47586230340167,30.4181528222967,3.88744677819488e-199,2.14839580066736e-197,444.184476506814
HMGB3,0.834654636157236,7.1308665807392,41.1512102304685,0.0,0.0,806.829443535928
TMPO,0.833645239401526,7.22797926714088,37.0490992075173,1.40629952691933e-291,9.00310172382215e-290,656.828207791802
HNRNPA2B1,0.8315185899948,9.56696405652449,30.8493235050385,1.20373889031847e-204,6.70980660758554e-203,456.854858269022
ZWINT,0.812287223854415,7.00137243702577,53.0114920067133,0.0,0.0,1313.75175530737
ARL6IP1,0.806729536740593,7.62372386483999,26.6052667971645,1.51780777202656e-153,7.37905643152161e-152,339.346334239107
LMNB1,0.798139767307063,6.99099997693827,54.719912635227,0.0,0.0,1395.11158816162
MZT2B,0.796530497290861,7.97675018182547,25.910316550722,7.55312506337165e-146,3.53902222172182e-144,321.651049443943
CASC5,0.789217962559079,6.9018703971285,86.3398707413937,0.0,0.0,3203.58006478227
CRNDE,0.789196923897884,7.49224531472379,28.7092572048438,5.26956651392402e-178,2.70420770468513e-176,395.586800536379
CCNA2,0.787527789049184,6.887213029417,103.315303632446,0.0,0.0,4346.87343557008
ECT2,0.780407791137062,6.97587891517935,55.9616636350456,0.0,0.0,1455.4793472393
KIF23,0.774283622321529,6.88770335560845,99.2162529521083,0.0,0.0,4063.16124618874
CENPE,0.766434740361022,6.92169514694232,69.3981038519496,0.0,0.0,2168.25193781929
ANP32B,0.75614824882683,8.23765697382552,23.9683919505178,2.33868608723408e-125,1.02175298919294e-123,274.549733517131
HNRNPR,0.75335929274442,8.11384096797823,23.5826490892286,1.81871133924637e-121,7.78793875468017e-120,265.607577275601
NUF2,0.742611622707467,6.88488742532275,99.6785160760899,0.0,0.0,4094.94207328059
HIST1H1B,0.738880820006875,6.9027345871024,62.7015621679766,0.0,0.0,1798.87206888556
HN1,0.727896231251491,7.34494905041863,28.7240392732973,3.49799600019559e-178,1.80944337098117e-176,395.996018771416
ENO1,0.727536226651292,9.08443987648118,23.117961683581,7.36815545558017e-117,2.9963832186026e-115,255.018682771864
ILF2,0.721639002756386,7.91123067679859,23.6708721841052,2.37232796105348e-122,1.0294948051122e-120,267.640571915072
CCL2,-0.719809004021956,7.72853797068524,-17.1813504103729,9.87253580379202e-66,2.59495189054143e-64,137.596856303161
HP1BP3,0.719354873127929,7.82705245190563,23.5385114795545,5.02510437005231e-121,2.13765295110252e-119,264.593188840544
DEPDC1,0.710839260810254,6.888593139408,89.2278964404033,0.0,0.0,3391.65512727599
KIF11,0.702334401771993,6.90732154026333,72.7871099984614,0.0,0.0,2365.92299540174
TPPP3,0.684000232414585,7.62329196558883,19.3897244733067,4.67723689967299e-83,1.48250067614145e-81,177.365279831142
PCNA,0.673862561838209,7.65194401455858,20.9882405179217,7.47329397953524e-97,2.74558629952698e-95,209.0520354167
AURKB,0.670467730666191,6.88285122472042,89.9928236327317,0.0,0.0,3441.96178366984
DTYMK,0.667742154776044,7.05311007311274,38.9732363633659,2.036e-321,1.3569e-319,725.480239588547
HIST1H1C,0.661336157141928,7.24520056691577,25.4812418107069,3.55618234268806e-141,1.63079964736319e-139,310.908947550277
CALML5,-0.655545452697179,8.19667246759667,-18.3585447279082,1.02142002911938e-74,2.90947220629336e-73,158.218981948811
LMNA,0.655509952551329,9.36033904119793,21.0137982267769,4.34214072957723e-97,1.61357942284174e-95,209.59361895524
DIAPH3,0.654837059426497,6.89045724190791,79.697659144135,0.0,0.0,2783.13186102309
MT1E,0.653042051662007,7.63894585568443,19.949428643708,9.08461071134823e-88,3.05943191976967e-86,188.185340101318
MRPL51,0.649705646013298,7.9401000335417,21.3939113580512,1.58255403990131e-100,5.98409030526427e-99,217.492369163336
HSP90B1,0.644416959978479,8.3329730954074,18.4297996237179,2.78683813004626e-75,8.08058087393683e-74,159.513874493313
SRSF3,0.642571445088767,8.9570768615021,20.3937992324358,1.31629027137759e-91,4.67644664545468e-90,197.002239007422
CCDC34,0.635652420435674,7.04211900569918,36.8605506515845,1.00133882076141e-288,6.28607457771193e-287,650.265613782891
PNRC1,-0.627055680949563,9.58209579770316,-21.5535705664867,5.46498227469881e-102,2.07862208165897e-100,220.850609097547
ARHGAP11A,0.621870604213546,6.90375910400585,66.5681070235754,0.0,0.0,2010.61167893163
KPNA2,0.621804887992796,7.50920562412323,21.3462414534609,4.3031930914514e-100,1.61770037961191e-98,216.494334125282
MT1G,0.62027202301399,7.07403320272493,28.8591402283861,8.85609883197648e-180,4.61802701996451e-178,399.667729464196
RANBP1,0.616242074311689,7.95511913259146,19.3632344734492,7.6279293275975e-83,2.39428111807017e-81,176.877381191514
DYNLL1,0.612665307236148,9.59060367748246,21.2022447270447,8.71884869442096e-99,3.2587326970015e-97,213.492542315582
CEP55,0.612320166518138,6.88386834147598,82.8292896139069,0.0,0.0,2979.15585748738
RRM2,0.604852477416803,6.8963617097651,64.1851112908761,0.0,0.0,1879.11489922045
MIS18BP1,0.602708464180801,7.22481593003321,26.2475278437712,1.46954280524217e-149,6.98681160198227e-148,330.182385642665
LSM5,0.602115898685166,7.87424228470652,19.7254818191047,7.11016281111834e-86,2.35765706342006e-84,183.836564844445
UBE2T,0.601031541671842,6.98930091389281,41.1820691585635,0.0,0.0,808.009424798404
TUBA1C,0.595852930412826,8.19116070349019,17.8836464891203,4.99477413413013e-71,1.38017989535408e-69,149.750465454724
HIST1H1E,0.594104805669459,7.47482593086303,20.273509531131,1.47125623093619e-90,5.11459289743732e-89,194.594456740608
TMEM45A,-0.587948336271304,7.54610081797981,-18.3790231549929,7.05440137501753e-75,2.02727819070504e-73,158.587995681281
HNRNPA3,0.587888773234661,8.80782540400362,19.1667388401464,3.18916063883106e-81,9.86656109601993e-80,173.15464145227
CCT5,0.586878154653142,7.73049720730163,19.8071062332204,1.45067217501169e-86,4.83507540393071e-85,185.421857781407
TYMS,0.580050259232235,6.91946173757941,52.9042500815448,0.0,0.0,1308.1055281043
GAPDH,0.578688723477431,10.6076715187063,22.9874609138055,1.39857079543348e-115,5.65197422704557e-114,252.081050746043
SGOL2,0.577205954420582,6.90454858568865,58.7570009913053,0.0,0.0,1594.48651014734
SNRPG,0.575516533239604,7.81995264280699,19.0881341216479,1.40534464385395e-80,4.30661538727944e-79,171.675708770703
LSM4,0.574826992833394,7.52678771070845,20.6342758477314,1.02769988906076e-93,3.71235054897589e-92,201.842939892496
TROAP,0.570903718900305,6.8824757506072,76.6443159710195,0.0,0.0,2596.07458787294
DDX39A,0.563705446866112,7.23211537647701,24.7828269707226,9.08442158757293e-134,4.07915763786434e-132,293.881520080259
DUT,0.563035298976909,7.91904131369029,16.777029758488,8.81619028375833e-63,2.25318127963563e-61,130.826254712612
MZT2A,0.562639576432826,7.73748807672813,18.8602583442323,1.00150655559761e-78,2.99802842059915e-77,167.421518138409
PHGDH,0.557714233690064,8.23905187194045,17.4764408889043,6.18713748468044e-68,1.64633872328986e-66,142.651946432057
ANXA5,0.556371829339025,7.51521518449368,19.6343905532669,4.15929407420157e-85,1.35828260019128e-83,182.074871859193
RHEB,0.556203777623599,7.92397909887559,18.3128996079287,2.31021164096528e-74,6.55167915371995e-73,157.40523435536
KIF4A,0.553337819960418,6.87343878695234,86.9917986632205,0.0,0.0,3245.77182341623
MZT1,0.553140075248476,7.12933344729707,27.9386794002091,7.59953016182136e-169,3.83895015830757e-167,374.525877661774
CSTA,-0.551427371702976,8.35283806609248,-15.4431450103489,1.60277925704709e-53,3.62362611051275e-52,109.588757647609
GTSE1,0.550367637135292,6.88448860030532,70.93101587304,0.0,0.0,2257.76750256686
NCAPG,0.547150126395715,6.88457330605948,72.7604376730469,0.0,0.0,2364.35655055912
BUB3,0.543702825153297,7.44300898286076,20.3733089752267,1.98531461661391e-91,6.97665451686171e-90,196.59230448386
TTK,0.542774169169879,6.90916499722458,55.3650804706075,0.0,0.0,1426.345650566
CENPK,0.542682873592279,6.97000122732745,38.0524501426926,6.49476965579995e-307,4.2852225096329e-305,692.110834286351
SBSN,-0.541841676510203,7.83472730299099,-15.9666940825897,4.56669873061329e-57,1.09363977748687e-55,117.718497986655
HSP90AA1,0.539600336058204,10.6246634124564,15.9172649016814,9.98468545915198e-57,2.373565300694e-55,116.939362487446
KRT13,0.538643307013096,8.04883167805771,10.0363948163907,1.18621870573913e-23,1.40477841599069e-22,41.2416099168392
SRSF2,0.536322291186938,8.66721847700994,16.6773386058444,4.57998904377864e-62,1.16134153557148e-60,129.184510370937
CENPN,0.535076213361187,6.93723393464174,46.067411511631,0.0,0.0,1004.10784280537
TACC3,0.533653704465201,6.88436123434073,71.5305875067692,0.0,0.0,2292.51443699329
SFPQ,0.53264231958228,8.21302549105538,16.7394782670625,1.63674776868513e-62,4.16661853240868e-61,130.209741186897
CBX3,0.53057575257889,7.58468911072038,18.541278515499,3.61656337474174e-76,1.06294085368546e-74,161.549646524105
POSTN,-0.528384470309709,7.79530760466414,-16.1653983915618,1.91809597637038e-58,4.7157447084452e-57,120.876040221162
DCTN3,0.521277745024263,7.6250076431933,18.4674350953425,1.39442256274588e-75,4.06141274356525e-74,160.204154427526
HMGN1,0.520952901584314,8.59549916789833,16.7811411484908,8.19329644225853e-63,2.10229582522395e-61,130.899211258539
GJA1,-0.518908697575109,7.91824282647256,-16.0567133351168,1.08588698114376e-57,2.63960346619382e-56,119.149133133268
SPC25,0.514765841243641,6.87499190821016,76.9287988328011,0.0,0.0,2613.32615238543
SH3BGRL3,-0.512755244705475,8.19590542770757,-15.6923232401115,3.38454405099272e-55,7.87210857328019e-54,113.430260695341
CDCA3,0.512279606036216,6.87545876069139,75.6130271037623,0.0,0.0,2533.84839588546
PTGES3,0.505377859317171,8.59008200409374,16.5709536582046,2.64365616301054e-61,6.65131546693625e-60,127.437918033176
PRR11,0.504390124371301,6.88091855087104,68.2127944574955,0.0,0.0,2102.58381362106
CDCA8,0.502536775261092,6.89235743468849,60.2706365372769,0.0,0.0,1672.72324508808
RRM1,0.500842388545733,7.2727680825305,20.7457245986147,1.06446251305555e-94,3.88859582452948e-93,204.104878080136
YWHAH,0.50030222244106,7.43491536337758,18.4808590429873,1.09147959884329e-75,3.1934421204166e-74,160.448363383464
SGOL1,0.499865901736121,6.88160246330602,68.831366224309,0.0,0.0,2137.55479561305
CENPH,0.49963213005785,7.0716572040891,27.2890031125468,2.64677626443065e-161,1.29651934286429e-159,357.184507597663
SRP9,0.498655683003857,8.07078253501861,16.1798973888808,1.5143316536236e-58,3.73727804287412e-57,121.111438557952
UBE2S,0.496595941745108,7.09698243831593,25.4921393060066,2.61526845206699e-141,1.21657020223491e-139,311.215595412578
CENPU,0.495992972520195,7.16365421056172,23.1971773740945,1.22475184001546e-117,5.01218063135441e-116,256.809592983637
SKA2,0.494657152851891,7.16958757989125,23.224805407623,6.54113562067094e-118,2.69394795689543e-116,257.435580848859
GGH,0.492418009656108,7.16475747659986,23.6482594486249,4.00133308259858e-122,1.72484131413883e-120,267.118800822306
NDC80,0.492291738754074,6.8773622592248,72.0461892970555,0.0,0.0,2322.54106177179
KRT16,0.489521414292784,7.33538938148588,15.3179665102085,1.08763260275105e-52,2.44188625325983e-51,107.6821269901
GPSM2,0.487763470728847,7.41785685834508,18.3688400028425,8.38364266218014e-75,2.39861209971933e-73,158.415782712905
SNRPD1,0.486789844660094,7.88930173328332,16.0313356393744,1.62650606830734e-57,3.93894690549636e-56,118.746689937887
AREG,-0.485228197451206,7.6026930178547,-13.10158713436,4.52166175263539e-39,8.03216068476385e-38,76.4802434851185
SRSF7,0.483496965839497,8.41227776182692,14.2023756906855,1.40383399107234e-45,2.81027572330458e-44,91.3846255930938
KLF4,-0.479659824521777,9.21093776710377,-14.1805683852633,1.91057773756267e-45,3.81289989230872e-44,91.0779670238072
HMGN3,0.478730774711419,8.23939991308063,14.8866293026522,7.01449330457171e-50,1.5374818205885e-48,101.241571824754
KIF22,0.477726114936632,7.10652428904631,24.6726166320305,1.29406934736618e-132,5.77065682763431e-131,291.229727118625
BRCA2,0.474851728440806,6.98101477244019,31.3447311330168,4.90644261351104e-211,2.78289981920723e-209,471.551245386042
TXN,0.474201103053151,9.45905435340658,16.0715275873486,8.57489612110486e-58,2.09227465354959e-56,119.38434719108
CKAP2L,0.474198904785266,6.88030147790529,66.1221088745573,0.0,0.0,1985.92831266606
PYCARD,-0.472348869662552,8.054646605804,-14.443280383839,4.5225838692635e-47,9.31306601868082e-46,94.8030554511767
LMNB2,0.471169235964533,6.92677062699831,42.9558967546734,0.0,0.0,877.020413606968
LY6D,0.469339164817406,10.5467236417344,12.0380330770163,2.85546457948852e-33,4.59289402263004e-32,63.2087731554275
HNRNPA1,0.467804657713623,10.7331120705334,22.7487654008777,2.9244820535755e-113,1.16726549126044e-111,246.748942063412
DNAJC9,0.467782075699192,7.39842145383434,17.5136478062032,3.24890933722775e-68,8.71678330892724e-67,143.293947832187
H2AFX,0.465584213193334,7.35026550526551,17.9320549986226,2.11957816339637e-71,5.88205682597464e-70,150.604902303823
HMG20B,0.465062422098043,7.28131800139991,19.3777525537426,5.78080511748226e-83,1.82335053120197e-81,177.153892278786
BUB1,0.461430541933689,6.8745536059336,69.2327834939319,0.0,0.0,2160.35830822016
SMC3,0.460911846118201,7.74673639417615,15.2220107088798,4.6341996361184e-52,1.03684203623327e-50,106.238871461985
ESCO2,0.46041882568598,6.8742046993881,67.2256124582895,0.0,0.0,2047.20200515056
RPA3,0.459157877094572,7.29080913332158,19.0187974182019,5.17404861328644e-80,1.56333637072477e-78,170.376034087082
IL1R2,-0.459036394274353,7.54545772605469,-15.714907622649,2.37989123165382e-55,5.5553706512179e-54,113.780977351096
COX8A,0.456569938429944,8.43634104027172,14.7242518086895,7.66511763751802e-49,1.64114737232422e-47,98.8612973008711
YWHAQ,0.455752182536926,8.29954993382441,14.3814497287756,1.09807606781621e-46,2.24688602990495e-45,93.9202966924103
HNRNPAB,0.454398671738772,7.92385515673603,14.5017363701533,1.94845333396292e-47,4.03804463378342e-46,95.6410515693257
TAGLN2,0.452670956160069,8.16378518011519,14.36994440817,1.29461573014034e-46,2.63238531795202e-45,93.7564449415383
ATAD5,0.4526588252338,7.02458544865796,26.4330490305747,1.27758614358085e-151,6.11916444769907e-150,334.920213311669
LSM3,0.449574753639825,7.91402919236917,14.6994980479143,1.10119712263732e-48,2.34994739108018e-47,98.500683105408
AHNAK2,-0.448196716221093,8.08640291220367,-13.343429953173,1.8548335056342e-40,3.33148706873076e-39,79.6555678664775
EIF4A2,-0.447576794050359,9.33730540149414,-15.5964724535283,1.50049256649723e-54,3.42833389928308e-53,111.947268058832
CITED2,-0.444290995639323,8.2663117682743,-11.3870882469062,5.88685454848312e-30,8.61185554536015e-29,55.632779461401
NEK2,0.443658963215124,6.88770371373024,54.4776892125101,0.0,0.0,1383.45593097361
RACGAP1,0.440933761693752,6.92383824832268,40.7358472353885,0.0,0.0,790.933149154828
DHFR,0.437627484067446,6.95897952528855,32.0155662313009,7.31009488979941e-220,4.18292686349053e-218,491.85344404756
BUB1B,0.437556922367669,6.87650932418406,64.8649624074072,0.0,0.0,1916.95484946389
CALM3,0.437038036686489,7.23174739214071,19.3587078771951,8.31637721767645e-83,2.59776304780173e-81,176.791208694531
BTG1,-0.436537514495132,9.87958069852121,-14.784609902282,3.16065371417749e-49,6.78963020460853e-48,99.743091479825
CKAP5,0.436222662747815,7.00498781016975,28.2099435057429,4.81880331956203e-172,2.4534159263219e-170,381.879088113215
CXCL14,-0.435148090819847,10.2604292577589,-10.4035576931454,2.73529784660059e-25,3.42097405727648e-24,44.9758213648192
KIF2C,0.432411658639341,6.86558114531378,80.2840108049881,0.0,0.0,2819.5213973906
MDH1,0.432135241512335,7.88843580037578,14.2148340432958,1.17695287874506e-45,2.363409103716e-44,91.5600250562369
NUDT1,0.431831398342253,7.17948929371529,20.2494971688116,2.35839268205184e-90,8.15474175515892e-89,194.123733720866
AURKA,0.431380882946543,6.89897028410411,46.1473911521966,0.0,0.0,1007.48547997781
ITM2B,-0.431101192398526,9.75213650420302,-16.5486682288133,3.81146792729039e-61,9.55230682862778e-60,127.073424539916
UBC,-0.430487908205951,11.1001247617439,-17.8385262580838,1.10820548823046e-70,3.04921561144602e-69,148.956089120501
HINT1,0.430363088600457,9.94749366816632,18.1835747354946,2.37907050499987e-73,6.68829125449093e-72,155.080464335578
SLC25A5,0.429190283047152,9.42468941472323,14.163423568612,2.43363706239232e-45,4.84181453705501e-44,90.8371982012224
KIF14,0.429012382482033,6.89115278048377,49.7675300111004,0.0,0.0,1164.82768601831
SNRPF,0.427359594266414,7.87189707460302,13.9235846299851,6.97288289846795e-44,1.35803195245463e-42,87.4990799915456
TPM3,0.426522003987699,7.92202315863172,13.7473823843723,7.91616493709321e-43,1.51887010336038e-41,85.0823667805345
EIF5A,0.426107418159999,8.61794636140312,13.6233689923874,4.29804582336979e-42,8.10238026061489e-41,83.3995958443356
CFL1,0.425645448526661,9.35228330164219,14.8010270166324,2.48235811291027e-49,5.35030918602593e-48,99.9835471403309
FTL,-0.423366301811871,10.3366229473548,-15.1324067941747,1.79072225139348e-51,3.97897253522689e-50,104.893065071119
TUBB6,0.420170829108377,7.27883279352136,17.3305757465131,7.63268664726037e-67,2.022661961524e-65,140.147872018894
PSMA4,0.420148206902877,8.3484753629806,13.4870857041829,2.71176672404703e-41,5.00979532505375e-40,81.5676273725952
MORF4L2,0.417445033808013,7.94105236629857,13.4080554895431,7.82660653275422e-41,1.4215403887862e-39,80.51357509686
ATP5G3,0.417241381302133,8.75012992823955,13.586487043034,7.08826502806187e-42,1.32848468612893e-40,82.9020277256217
CDCA2,0.416736028750478,6.88191932032697,56.1019237875697,0.0,0.0,1462.362323987
EZH2,0.415997178670253,7.05860360254643,23.2992387747147,1.20297485079611e-118,5.01834540983721e-117,259.125601382471
SNRPB,0.415942371015985,8.34523090910879,13.0364161939324,1.05420232389401e-38,1.85734938046285e-37,75.6386505735843
TACSTD2,-0.415096335029272,9.85530883965911,-10.4273606902951,2.13252720804896e-25,2.67746037422225e-24,45.2224945614491
B2M,0.414448825806533,11.8857144900269,17.9880740313715,7.83871631184127e-72,2.18470429622266e-70,151.596469399822
HLA-B,0.414385452077565,9.22238779756058,12.4043721680188,3.2391435780003e-35,5.41196443807492e-34,67.6579457073725
SIVA1,0.413980617584402,7.58543476081026,14.6181111372346,3.60897723049539e-48,7.62602835698798e-47,97.3192287419679
RHOA,0.413110001632877,7.98858772760995,13.5394653970153,1.3387824406162e-41,2.49468797147677e-40,82.2695905248941
CD59,0.408795490144291,7.66362659404563,13.5626493741655,9.78725825731437e-42,1.82902924542759e-40,82.5811435654073
NCAPD2,0.408672936167189,6.90630580105733,42.3974205073981,0.0,0.0,855.082681776097
VRK1,0.408265574885771,7.03142529807536,24.390357106285,1.10781339628967e-129,4.87287171456395e-128,284.489263854066
RPL34,-0.407602872078745,12.4077638647539,-30.9818458856199,2.36051861856646e-206,1.32722725110006e-204,460.78204776572
USP1,0.407565814915247,7.61092053827737,13.8353308592619,2.36325967726401e-43,4.5751009201165e-42,86.2848483786045
XPO1,0.406960810966059,7.52241014839995,14.8771235035584,8.07416693309521e-50,1.76376903342546e-48,101.101522089286
ANAPC11,0.4055025754823,7.80869621294875,13.3454443998717,1.80463950413856e-40,3.25036184784399e-39,79.6828372981841
ACTB,0.403526117277119,10.4119154289745,15.5617885001455,2.56631220303355e-54,5.84287841718835e-53,111.412831923628
CCDC109B,0.40060519004513,7.17885879262412,18.631379500677,6.92003135075464e-77,2.06197800525251e-75,163.198415557404
KIF15,0.398447015491806,6.87483637395302,60.4832223176431,0.0,0.0,1683.74408433025
KIFC1,0.398130180379263,6.90978725590311,40.190868987125,0.0,0.0,770.452528119452
DSP,0.397220093995685,10.6846697961096,13.968038737951,3.75972316852568e-44,7.36677879020819e-43,88.1135711205902
C19orf33,-0.397133069979959,7.69989028099336,-13.0129187360711,1.43086017854421e-38,2.51411465067034e-37,75.3349606352849
DEPDC1B,0.393749086263689,6.87243301276165,63.5614762623356,0.0,0.0,1846.39400717932
DAPL1,-0.393672109190446,8.14673472163453,-11.6678704074058,2.29850376146234e-31,3.49697066390953e-30,58.8515780650049
CYR61,-0.392722432810776,8.54358687750957,-8.93652786335705,4.32589270050657e-19,4.19988321343476e-18,30.8516352367624
DMKN,0.390308178511166,10.7514657916319,11.7426084477788,9.58759270433009e-32,1.47955547556559e-30,59.7196431870553
HNRNPM,0.390272900825643,8.32533385902971,12.2511105846708,2.14130173129482e-34,3.53205535575314e-33,65.7816408947991
NEAT1,-0.389578440913458,10.8355034425444,-12.5092573798937,8.777456991538e-36,1.47415680278662e-34,68.9552612746212
SEPP1,-0.387511240102602,8.28893059203359,-11.4503413052217,2.84962196732817e-30,4.19111155116023e-29,56.3527521204295
KRT10,0.386960430431431,11.5202880128294,10.6688707151411,1.65350050254605e-26,2.15555125997233e-25,47.756842905007
RBBP7,0.386841099963744,7.45437050695567,14.342193640083,1.92481917803743e-46,3.90153003297494e-45,93.361765102366
KHDRBS1,0.386148840226616,7.85368213362402,12.78330889029,2.7528018578806e-37,4.77201523138229e-36,72.395801136342
EXOSC8,0.38159826707359,7.30065812784895,15.6764437163015,4.33420740649724e-55,1.00089232465754e-53,113.183960277832
PALMD,-0.381399865986236,7.50521085804306,-13.0645413544046,7.30928046135163e-39,1.29130621483879e-37,76.0027262326753
MALAT1,-0.379817982218491,14.7446818517614,-15.6184720665339,1.06692980253984e-54,2.4550776168052e-53,112.286857741506
HJURP,0.379419025639623,6.86590528069249,69.6434955223085,0.0,0.0,2183.77816138787
SSRP1,0.379401350507743,7.37543149401043,14.8599633900732,1.04064735586832e-49,2.26559791348301e-48,100.848922728825
MIF,0.378489761344449,7.63592302262913,12.9284033406609,4.27433609183067e-38,7.44955718861916e-37,74.2471129463567
PLP2,0.378479186299163,8.86826175005485,12.5930773271054,3.06799729155826e-36,5.19310745738631e-35,69.999764928311
APRT,-0.376753015097861,8.81395946586093,-12.3579372905795,5.75433965469567e-35,9.58957737300573e-34,67.0870373015364
TPRKB,0.375389059973205,7.46833251533637,13.937855041403,5.71990467734822e-44,1.11736869014301e-42,87.6961307704536
